SK_ID_CURR,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,DAYS_LAST_PHONE_CHANGE,DAYS_EMPLOYED_PERC,AMT_ANNUITY,ANNUITY_INCOME_PERC,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,INCOME_CREDIT_PERC,AMT_CREDIT,OWN_CAR_AGE,INCOME_PER_PERSON,POS_MONTHS_BALANCE_MEAN,AMT_REQ_CREDIT_BUREAU_YEAR,HOUR_APPR_PROCESS_START,AMT_INCOME_TOTAL,POS_MONTHS_BALANCE_MAX,TOTALAREA_MODE,PREV_DAYS_DECISION_MAX,CODE_GENDER,PREV_APP_CREDIT_PERC_MIN,PREV_DAYS_DECISION_MEAN,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,PREV_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MEAN,AMT_REQ_CREDIT_BUREAU_QRT,PREV_CNT_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_AMT_ANNUITY_MIN,NAME_FAMILY_STATUS_Married,NAME_EDUCATION_TYPE_Highereducation,NAME_CONTRACT_TYPE_Cashloans,FLAG_DOCUMENT_3,Predicted
100456,0.0488771466314399,0.1873887653772306,0.5487262610762287,0.2832919715709532,-12360,-914.0,-2092.0,-3968,-860.0,0.07394822006472491,26640.0,0.12595744680851065,450000.0,0.019101,0.3880449141347424,545040.0,14.0,70500.0,-23.0,2.0,12,211500.0,-23.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0
100457,0.05,0.0,0.6567787174204534,0.4095811867689769,-8922,-728.0,-8882.0,-66,-638.0,0.08159605469625644,13500.0,0.06382978723404255,270000.0,0.0060079999999999,0.7833333333333333,270000.0,7.0,211500.0,-16.0,0.0,12,211500.0,-16.0,0.1063,-501.0,1,0.8256204092736451,-523.0,0.9881,0.1213,6706.755,0.9128102046368225,0.0,24.0,-545.0,6706.755,0,1,0,0,1.0
100458,0.032420701168614355,0.6626377922738201,0.5528111893494622,0.5759409452596392,-20646,0.0,-12781.0,-3849,-238.0,0.0,26217.0,0.2913,675000.0,0.020713,0.11129660545353366,808650.0,0.0,45000.0,0.0,0.0,8,90000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100459,0.05,0.2567055724393002,0.7346357733570478,0.0,-15832,-459.0,-8346.0,-4726,-1031.0,0.02899191510864073,11250.0,0.041666666666666664,225000.0,0.04622,1.2,225000.0,6.0,270000.0,0.0,0.0,10,270000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0
100460,0.05,0.633031641417419,0.3494573309449184,0.4398727158090937,-9842,-157.0,-2291.0,-2291,-404.0,0.015952042267831743,27000.0,0.08571428571428572,540000.0,0.014464,0.5833333333333334,540000.0,0.0,315000.0,0.0,0.0,13,315000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0
100461,0.057855874380783254,0.511891801533151,0.2620553359511834,0.6783479117560226,-15868,-2134.0,-7595.0,-4536,-1603.0,0.13448449710108396,16713.0,0.06632142857142857,238500.0,0.007114,0.8723556718696451,288873.0,15.0,126000.0,-16.666666666666668,3.0,10,252000.0,-8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100462,0.05176678445229682,0.4650692149562261,0.4907584156938881,0.0,-16395,-8001.0,-457.0,-4574,-2463.0,0.48801463860933214,7911.0,0.07068473322343291,135000.0,0.018209,0.7323616018845701,152820.0,0.0,55959.75,0.0,0.0,11,111919.5,0.0,0.0921,0.0,0,0.0,0.0,0.9786,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100463,0.05790398825878458,0.7001838506835805,0.6491030488561069,0.0,-14402,0.0,-4217.0,-2403,-1347.0,0.0,15268.5,0.13572,238500.0,0.00496,0.4266430022014779,263686.5,0.0,56250.0,-33.0,5.0,17,112500.0,-33.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0
100464,0.05105496222974733,0.7675231046555077,0.3611072890083497,0.0,-9825,-819.0,-3990.0,-2491,-1542.0,0.0833587786259542,17640.0,0.1568,247500.0,0.008625,0.32560562646522534,345510.0,0.0,112500.0,0.0,1.0,15,112500.0,0.0,0.0428,-577.0,0,0.8805986737302264,-577.0,0.9791,0.0386,5472.135,0.8805986737302264,0.0,24.0,-577.0,5472.135,0,0,1,1,1.0
100465,0.037937582562747686,0.0,0.603388176696659,0.6260795487239971,-15783,-5452.0,-8176.0,-3819,-2207.0,0.34543496166761706,20677.5,0.15316666666666667,450000.0,0.016612,0.2476882430647292,545040.0,0.0,67500.0,0.0,2.0,10,135000.0,0.0,0.0452,0.0,0,0.0,0.0,0.9598,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100466,0.07160782426346729,0.363945238612397,0.6768346788470393,0.8129680164245,-22986,-2062.0,-8014.0,-4415,-2888.0,0.08970677803880622,18747.0,0.10682051282051282,234000.0,0.035792,0.670356492144797,261801.0,0.0,87750.0,-16.6,1.0,17,175500.0,-11.0,0.0,-702.0,1,0.9154155986818016,-1030.6666666666667,0.0,0.0,15543.675000000001,1.055235324929332,1.0,21.333333333333332,-1508.0,4335.66,1,0,1,1,1.0
100467,0.05904,0.0,0.4259653165504175,0.0,-17935,-474.0,-2053.0,-1453,0.0,0.026428770560356845,13284.0,0.164,225000.0,0.028663,0.36,225000.0,0.0,81000.0,0.0,0.0,13,81000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100468,0.026525,0.0,0.2430409934483329,0.0,-18287,0.0,-229.0,-1454,-6.0,0.0,23872.5,0.2122,900000.0,0.010006,0.125,900000.0,2.0,56250.0,-5.0,0.0,8,112500.0,-5.0,0.0018,0.0,1,0.0,0.0,0.999,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
100469,0.05,0.0,0.4919826349257847,0.5210394755172599,-10485,-663.0,-4.0,-2007,-64.0,0.06323319027181688,67500.0,0.15,1350000.0,0.014464,0.3333333333333333,1350000.0,4.0,225000.0,0.0,0.0,4,450000.0,0.0,0.032,0.0,0,0.0,0.0,0.9608,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0
100470,0.029334448160535116,0.6577838002083306,0.6198526719399989,0.0,-15601,-3880.0,-9642.0,-2242,0.0,0.24870200628164862,39469.5,0.17542,1345500.0,0.026392,0.16722408026755853,1345500.0,0.0,112500.0,0.0,0.0,14,225000.0,0.0,0.1281,-1860.0,1,1.0,-1860.0,0.9841,0.1509,0.0,1.0,1.0,0.0,-1860.0,0.0,1,1,1,1,1.0
100471,0.05124516129032258,0.0,0.6274333167657095,0.0,-15150,-392.0,-70.0,-6223,0.0,0.025874587458745876,35743.5,0.31772,697500.0,0.030755,0.16129032258064516,697500.0,1.0,37500.0,0.0,0.0,16,112500.0,0.0,0.055,0.0,1,0.0,0.0,0.9816,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
100472,0.04863771466314399,0.2431864804420123,0.3658072346409718,0.0,-13923,-519.0,-10704.0,-4739,-2527.0,0.03727644904115492,26509.5,0.19636666666666666,450000.0,0.0084739999999999,0.2476882430647292,545040.0,11.0,45000.0,-74.0,0.0,15,135000.0,-74.0,0.0577,0.0,0,0.0,0.0,0.9791,0.056,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
100473,0.03484756088311231,0.3740208032583212,0.5998137228666071,0.5172308312237572,-16245,-2015.0,-3319.0,-4513,-1139.0,0.12403816558941212,51687.0,0.12762222222222222,1354500.0,0.0105,0.2730524533762936,1483231.5,7.0,202500.0,-16.5,3.0,12,405000.0,-16.0,0.2386,-740.0,0,0.9582582697688681,-939.5,0.0,0.0,45555.075,1.0398883929949732,1.0,21.0,-1139.0,3329.775,1,1,1,1,1.0
100474,0.05,0.0,0.7182921142141405,0.8444869815961974,-23045,-2652.0,-1813.0,-4227,-207.0,0.11507919288348882,45000.0,0.1,900000.0,0.072508,0.5,900000.0,15.0,225000.0,0.0,0.0,14,450000.0,0.0,0.2669,0.0,0,0.0,0.0,0.9955,0.3535,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0
100475,0.05,0.1766525794312139,0.7797660720509568,0.0,-20165,-362.0,-91.0,-3577,-565.0,0.01795189685097942,24750.0,0.06111111111111111,495000.0,0.032561,0.8181818181818182,495000.0,5.0,405000.0,0.0,1.0,17,405000.0,0.0,0.1757,0.0,1,0.0,0.0,0.9772,0.2318,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0
100476,0.06142998340922729,0.5280927512030451,0.3660203315419941,0.0,-18469,-304.0,-9289.0,-1992,-271.0,0.01646001407764362,31324.5,0.13922,472500.0,0.008625,0.4412439549578171,509922.0,3.0,75000.0,0.0,0.0,10,225000.0,0.0,0.1175,-271.0,0,1.1253132832080202,-271.0,0.9846,0.119,3417.21,1.1253132832080202,1.0,6.0,-271.0,3417.21,1,0,1,1,1.0
100477,0.0794620253164557,0.0790596959945767,0.6160271197421764,0.3036934180827172,-13715,-151.0,-6193.0,-3754,-1364.0,0.011009843237331389,22599.0,0.20088,225000.0,0.015221,0.39556962025316456,284400.0,12.0,37500.0,0.0,3.0,8,112500.0,0.0,0.0121,0.0,0,0.0,0.0,0.9786,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100478,0.051387014887826744,0.6446794549585961,0.5238795035201189,0.5410690598964915,-11935,-5348.0,-973.0,-2814,0.0,0.44809384164222876,20223.0,0.2247,328500.0,0.031329,0.22869165504150754,393543.0,0.0,30000.0,-21.0,3.0,14,90000.0,-16.0,0.0,-403.0,1,0.8789405836165475,-1076.5,0.0,0.0,9884.3625,0.9471843539202943,2.0,11.5,-1462.0,6183.405,1,0,1,1,0.0
100479,0.05,0.4525335592581747,0.5735838084148978,0.0849019249776908,-9496,-189.0,-4182.0,-2153,0.0,0.019903117101937658,9000.0,0.1,180000.0,0.018801,0.5,180000.0,64.0,90000.0,-23.0,1.0,7,90000.0,-23.0,0.0352,-367.0,0,0.8535350527130859,-367.0,0.9742,0.0414,12844.35,0.8535350527130859,0.0,24.0,-367.0,12844.35,0,0,0,0,1.0
100480,0.10610752279635258,0.0,0.6642416338253251,0.0,-10046,-1444.0,-4798.0,-1533,-1350.0,0.14373880151304003,50269.5,0.11171,450000.0,0.04622,0.9498480243161094,473760.0,0.0,450000.0,-39.5,0.0,16,450000.0,-39.0,0.0457,-1350.0,0,1.0110398421117552,-1350.0,0.9757,0.0595,17744.58,1.0110398421117552,0.0,12.0,-1350.0,17744.58,0,0,1,1,0.0
100481,0.05,0.7751552674785404,0.6550760686563266,0.0,-17599,-9542.0,-426.0,-1148,-1713.0,0.5421898971532474,27000.0,0.15,540000.0,0.0116569999999999,0.3333333333333333,540000.0,3.0,90000.0,-55.0,0.0,12,180000.0,-55.0,0.0,-376.0,0,0.8256159980954648,-679.6666666666666,0.0,0.0,5540.19,0.9581449652444199,0.0,22.0,-1105.0,3540.465,1,0,0,0,1.0
100482,0.03798989898989899,0.6986675550534175,0.3067894273830089,0.0,-18579,-890.0,-12020.0,-2125,-526.0,0.04790354701544755,16924.5,0.15044,445500.0,0.0228,0.25252525252525254,445500.0,21.0,56250.0,0.0,6.0,8,112500.0,0.0,0.0,-339.0,1,0.0,-381.75,0.0,0.0,6706.905,0.2944640753828033,0.0,8.0,-396.0,4500.0,0,0,1,1,1.0
100483,0.037893333333333334,0.445396241560834,0.7048113313247231,0.0,-15358,-3235.0,-7912.0,-4830,-480.0,0.21063940617267873,25578.0,0.12631111111111112,675000.0,0.0060079999999999,0.3,675000.0,0.0,67500.0,0.0,2.0,13,202500.0,0.0,0.0,-228.0,1,0.0,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.0,0.0,1,1,1,1,1.0
100484,0.03482703289442635,0.6397075677637197,0.5942687302880564,0.8903948895231032,-21975,-1083.0,-12431.0,-4962,-1363.0,0.04928327645051195,66415.5,0.32797777777777776,1741500.0,0.0196889999999999,0.10618717258955118,1907010.0,0.0,101250.0,-41.0,4.0,8,202500.0,-41.0,0.0883,-1711.0,1,0.9380863039399625,-2306.5,0.9772,0.117,10056.51,1.116174098512404,0.0,9.0,-2902.0,9361.035,1,1,1,0,0.0
100485,0.05,0.5779691187553125,0.3359812288049393,0.0,-11353,-651.0,-2513.0,-3962,-443.0,0.0573416718048093,40500.0,0.15,810000.0,0.026392,0.3333333333333333,810000.0,8.0,90000.0,0.0,0.0,9,270000.0,0.0,0.1894,-428.0,0,0.9,-428.0,0.995,0.2509,45000.0,0.9,0.0,0.0,-428.0,45000.0,1,0,0,1,1.0
100486,0.07552253642713265,0.6512602186973006,0.4487337237131814,0.0,-23794,0.0,-9471.0,-4250,-1419.0,0.0,12991.5,0.2220769230769231,148500.0,0.015221,0.3400737698485364,172021.5,0.0,58500.0,-45.0,3.0,9,58500.0,-45.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100487,0.036121455987900064,0.0,0.3434120217612429,0.0,-16476,0.0,-4646.0,-32,-572.0,0.0,22783.5,0.18751851851851853,544500.0,0.016612,0.19262874020803905,630747.0,1.0,60750.0,-17.0,0.0,13,121500.0,-17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0
100488,0.06597770323599053,0.6769925032909132,0.6450881109941825,0.5821548469446346,-15300,-435.0,-586.0,-4024,-4.0,0.028431372549019607,24075.0,0.08916666666666667,315000.0,0.04622,0.7399368587213891,364896.0,4.0,135000.0,0.0,0.0,10,270000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0
100489,0.10824528301886792,0.0,0.4084320053410289,0.7108235939872044,-19833,-3953.0,-159.0,-3383,-3177.0,0.19931427418948217,25816.5,0.28685,238500.0,0.010556,0.37735849056603776,238500.0,0.0,45000.0,0.0,1.0,14,90000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
100490,0.05122750566082707,0.0,0.281799441342796,0.2033709699190415,-9684,-2354.0,-3801.0,-2344,-730.0,0.24308137133415944,38686.5,0.2865666666666667,675000.0,0.00963,0.1787629603146228,755190.0,0.0,135000.0,-19.0,0.0,11,135000.0,-19.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100491,0.05465616045845272,0.0,0.0826271298687096,0.1509559220654247,-12018,-644.0,-1199.0,-560,-809.0,0.05358628723581295,17167.5,0.08872093023255814,225000.0,0.0038179999999999,0.6160458452722063,314100.0,64.0,96750.0,0.0,0.0,8,193500.0,0.0,0.0326,-455.0,0,0.7007773957243235,-455.0,0.997,0.0222,32580.765,0.7007773957243235,0.0,36.0,-455.0,32580.765,1,0,1,1,1.0
100492,0.08035966747723802,0.3077366963789207,0.6258165762682069,0.6475614991167691,-12662,-892.0,-6586.0,-1849,-554.0,0.07044700679197599,57550.5,0.12789,634500.0,0.006629,0.6283498903529441,716161.5,0.0,112500.0,-4.0,5.0,5,450000.0,-4.0,0.0548,-147.0,1,1.1122734065362874,-350.5,0.9881,0.0726,14124.78,1.1122734065362874,0.0,6.0,-554.0,14124.78,0,1,1,1,0.0
100493,0.03236115962277331,0.3490552510751822,0.6921664110816699,0.0,-18651,-2593.0,-5769.0,-2207,-2814.0,0.1390273979947456,41692.5,0.15441666666666667,1125000.0,0.035792,0.20957038071952497,1288350.0,16.0,135000.0,-90.0,2.0,11,270000.0,-90.0,0.0,-124.0,1,1.1111181869263906,-1469.0,0.0,0.0,6434.01,1.1111181869263906,0.0,4.0,-2814.0,6434.01,1,1,1,1,0.0
100494,0.05444,0.6577838002083306,0.3079020349658547,0.0,-10476,-2786.0,-725.0,-3136,-1798.0,0.26594119893088963,36747.0,0.2722,675000.0,0.030755,0.2,675000.0,0.0,67500.0,0.0,0.0,13,135000.0,0.0,0.0325,0.0,1,0.0,0.0,0.9985,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0
100495,0.03558378378378378,0.7826078370261895,0.5362656081663173,0.0,-13494,-2298.0,-1138.0,-577,-395.0,0.17029791018230325,29623.5,0.26332,832500.0,0.006305,0.13513513513513514,832500.0,13.0,37500.0,0.0,0.0,10,112500.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100496,0.029356,0.0,0.5673951275416941,0.0,-18627,-2190.0,-1340.0,-2114,-1802.0,0.11757126751489773,33025.5,0.07339,1125000.0,0.026392,0.4,1125000.0,0.0,225000.0,-76.0,1.0,14,450000.0,-75.0,0.0,-1417.0,1,0.9380863039399625,-2025.0,0.0,0.0,11029.1625,1.0283328001660024,0.0,18.0,-2633.0,9328.5,1,0,1,1,1.0
100497,0.05,0.7295666907060153,0.7192954712452143,0.3016356056348968,-8956,-401.0,-3606.0,-1629,-823.0,0.04477445288075033,9000.0,0.06666666666666667,180000.0,0.009175,0.75,180000.0,0.0,135000.0,-12.0,0.0,17,135000.0,-12.0,0.0027,0.0,0,0.0,0.0,0.9786,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0
100498,0.05132628454832128,0.2750003523983893,0.3613343470040338,0.0,-16468,-1544.0,-5023.0,-21,-1388.0,0.09375759047850377,24903.0,0.22136,405000.0,0.020713,0.23186792802819514,485190.0,0.0,56250.0,-12.5,4.0,6,112500.0,-10.0,0.0778,-431.0,0,0.795291685266546,-965.25,0.9886,0.1031,6378.21,0.8335796238259457,0.0,26.0,-1388.0,5367.465,1,0,1,1,1.0
100499,0.05443772864641323,0.7862666146611379,0.5897158218040505,0.0,-13229,-1210.0,-7237.0,-4662,-840.0,0.09146571925315594,36963.0,0.16428,540000.0,0.010032,0.33137161338211124,678996.0,17.0,112500.0,-1.0,4.0,10,225000.0,-1.0,0.2076,0.0,1,0.0,0.0,0.9791,0.1065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100500,0.04236988837637389,0.6347055309763198,0.6680592302129481,0.7257387361552291,-18522,-4322.0,-1778.0,-1940,-1815.0,0.23334413130331497,35631.0,0.17595555555555556,679500.0,0.032561,0.24079880991877053,840951.0,0.0,202500.0,-55.0,4.0,9,202500.0,-55.0,0.2661,0.0,1,0.0,0.0,0.9806,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0
100501,0.026496,0.6347055309763198,0.5297775848707685,0.0,-13816,-1870.0,-29.0,-3537,-2.0,0.13535031847133758,29808.0,0.12043636363636363,1125000.0,0.0072739999999999,0.22,1125000.0,0.0,123750.0,0.0,0.0,10,247500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0
100502,0.08581356560415122,0.5971924268337128,0.7506146553881062,0.0,-16121,-3159.0,-3020.0,-997,-1039.0,0.19595558588176912,41674.5,0.2058,450000.0,0.022625,0.41697553743513716,485640.0,1.0,101250.0,-30.0,1.0,12,202500.0,-21.0,0.0645,0.0,1,0.0,0.0,0.9777,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0
100503,0.039805620765291184,0.3296550543128238,0.6184398011621871,0.0,-22524,0.0,-8604.0,-5021,-287.0,0.0,34870.5,0.1845,783000.0,0.009175,0.21574862203409856,876019.5,0.0,94500.0,-4.0,6.0,13,189000.0,-4.0,0.0,-287.0,1,0.0,-287.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.0,0.0,1,0,1,0,1.0
100504,0.06751054852320675,0.266456808245056,0.5421769202693426,0.0,-18271,-206.0,-7168.0,-1823,-2878.0,0.011274697608231623,12672.0,0.08045714285714285,148500.0,0.0196889999999999,0.8390870732642884,187704.0,0.0,157500.0,-18.0,1.0,8,157500.0,-18.0,0.0071,0.0,1,0.0,0.0,0.9583,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100505,0.03674,0.656158373001177,0.6434793699778232,0.0,-17222,-3723.0,-5550.0,-760,-2998.0,0.216176982928812,24799.5,0.11022,675000.0,0.022625,0.3333333333333333,675000.0,7.0,45000.0,0.0,4.0,13,225000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100506,0.04698606952219763,0.0,0.5451499236047679,0.0,-14671,-1977.0,-7984.0,-4376,-613.0,0.13475564037897894,16240.5,0.14436,243000.0,0.006305,0.3254784533263898,345645.0,20.0,56250.0,0.0,0.0,4,112500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100507,0.0935,0.5867400085415683,0.266327452346679,0.0,-7747,-139.0,-2577.0,-380,-263.0,0.017942429327481607,42075.0,0.20777777777777778,450000.0,0.010032,0.45,450000.0,0.0,67500.0,0.0,1.0,15,202500.0,0.0,0.0,-176.0,0,0.9498459803028331,-361.5,0.0,0.0,17553.72,1.0396762933929564,0.0,8.0,-698.0,8762.13,0,0,1,0,0.0
100508,0.031464604032729396,0.3441550073724169,0.7743680895683124,0.7461083442480991,-18268,-2569.0,-4292.0,-1699,-523.0,0.14062842128311803,62019.0,0.13782,1800000.0,0.032561,0.228302162478083,1971072.0,1.0,225000.0,-8.0,1.0,13,450000.0,-8.0,0.2298,-60.0,1,1.0,-1070.3333333333333,0.9896,0.1409,10841.085,1.0,4.0,12.0,-2116.0,10841.085,1,1,1,0,1.0
100509,0.03629272951569899,0.6528965519806539,0.6945004681900009,0.0,-21987,0.0,-8482.0,-4704,-1723.0,0.0,12312.0,0.1368,238500.0,0.035792,0.2652977303779166,339241.5,0.0,90000.0,-5.5,2.0,9,90000.0,-2.0,0.04,0.0,1,0.0,0.0,0.9762,0.053,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,1,1.0
100510,0.05424444444444444,0.4031416766587513,0.3439003270929021,0.3205971313066587,-15070,-1169.0,-6699.0,-4110,-682.0,0.07757133377571333,21969.0,0.06974285714285715,405000.0,0.007114,0.7777777777777778,405000.0,15.0,315000.0,-19.0,2.0,14,315000.0,-19.0,0.0688,-1680.0,0,1.0,-1680.0,0.9826,0.0911,13288.5,1.0,0.0,60.0,-1680.0,13288.5,0,0,1,1,0.0
100511,0.04236633663366337,0.475849908720221,0.3918058596048165,0.4120630936127078,-11519,-1563.0,-4980.0,-4134,-787.0,0.13568886188037155,19255.5,0.22521052631578947,454500.0,0.018634,0.18811881188118812,454500.0,0.0,42750.0,0.0,0.0,18,85500.0,0.0,0.197,0.0,1,0.0,0.0,0.9876,0.1589,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100512,0.10600828729281768,0.0,0.7323831066763843,0.0,-23681,0.0,-3536.0,-4863,-158.0,0.0,13815.0,0.1497560975609756,112500.0,0.0038179999999999,0.7078729281767956,130320.0,0.0,92250.0,0.0,0.0,4,92250.0,0.0,0.0099,0.0,1,0.0,0.0,0.9881,0.0132,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1.0
100513,0.04252160542919251,0.0,0.62507889864914,0.7506077772742299,-18344,-7364.0,-3255.0,-1891,-586.0,0.4014391626689926,36090.0,0.2005,675000.0,0.035792,0.21207783256455118,848745.0,0.0,90000.0,0.0,0.0,17,180000.0,0.0,0.0,-356.0,1,1.0,-356.0,0.0,0.0,13500.0,1.0,0.0,0.0,-356.0,13500.0,1,0,1,0,1.0
100514,0.10818053835846464,0.4614823912998385,0.5977122880781701,0.2965121132543053,-15187,0.0,-1856.0,-4116,-1534.0,0.0,28701.0,0.1063,252000.0,0.018029,1.0176908594399308,265306.5,0.0,135000.0,-28.5,4.0,10,270000.0,-17.0,0.043,-250.0,0,0.0,-250.0,0.997,0.0443,0.0,0.0,0.0,0.0,-250.0,0.0,1,1,1,0,1.0
100515,0.04249326368844668,0.6397075677637197,0.5874918332121367,0.0,-17668,-900.0,-1890.0,-1200,-1059.0,0.05093955173194476,43857.0,0.27845714285714285,922500.0,0.031329,0.15260252709784874,1032093.0,0.0,78750.0,-23.0,3.0,17,157500.0,-23.0,0.0688,0.0,1,0.0,0.0,0.9906,0.0799,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100516,0.1,0.7981372313187245,0.6743953122775311,0.0,-20792,0.0,-4205.0,-4203,-1533.0,0.0,11700.0,0.07428571428571429,117000.0,0.028663,1.3461538461538463,117000.0,0.0,157500.0,0.0,2.0,9,157500.0,0.0,0.0,-871.0,1,0.9486607142857143,-871.0,0.0,0.0,24303.15,0.9486607142857143,3.0,12.0,-871.0,24303.15,0,0,1,1,1.0
100517,0.051264285714285714,0.622922000268356,0.6990006602336026,0.5799234077822149,-15265,-1685.0,-231.0,-2295,-2297.0,0.11038322961021946,32296.5,0.11575806451612904,630000.0,0.026392,0.44285714285714284,630000.0,0.0,139500.0,0.0,2.0,12,279000.0,0.0,0.0589,-790.0,1,1.0,-790.0,0.9747,0.0637,5504.4,1.0,0.0,10.0,-790.0,5504.4,1,0,1,1,1.0
100518,0.05,0.0,0.5803621056214874,0.0,-22681,0.0,-13564.0,-4046,-1339.0,0.0,10125.0,0.08653846153846154,202500.0,0.00733,0.5777777777777777,202500.0,0.0,117000.0,-25.5,0.0,11,117000.0,-10.0,0.0553,-308.0,1,0.0,-308.0,0.9752,0.049,0.0,0.0,0.0,0.0,-308.0,0.0,0,0,0,0,1.0
100519,0.04425644567219153,0.5334816299804352,0.2735541611244237,0.0,-19031,0.0,-7369.0,-2569,-1581.0,0.0,27684.0,0.24608,540000.0,0.007114,0.17984576427255985,625536.0,0.0,112500.0,-24.0,4.0,15,112500.0,-24.0,0.0402,-301.0,1,0.0,-301.0,0.9747,0.0533,0.0,0.0,0.0,0.0,-301.0,0.0,0,0,1,1,1.0
100520,0.05,0.0,0.3260787531984177,0.5040490174117552,-20143,-2572.0,-614.0,-2091,-588.0,0.12768703768058381,13500.0,0.1,270000.0,0.007305,0.5,270000.0,0.0,135000.0,0.0,0.0,11,135000.0,0.0,0.0,-588.0,1,0.8256229124275348,-588.0,0.0,0.0,5280.39,0.8256229124275348,0.0,24.0,-588.0,5280.39,0,0,0,0,1.0
100521,0.05,0.1261005588362325,0.5439567567369228,0.7138665573007236,-20523,0.0,-8472.0,-4043,-207.0,0.0,11250.0,0.07142857142857142,225000.0,0.0084739999999999,0.7,225000.0,0.0,78750.0,-46.5,2.0,13,157500.0,-17.0,0.0465,-207.0,1,0.8632596685082873,-1319.0,0.9757,0.0615,7851.7125,0.9609980474821791,0.0,21.0,-2431.0,3659.58,1,0,0,0,1.0
